Chapter #,Chapter Name,BlockL1_Id,BlockL1,BlockL2_Id,BlockL2,code,Category,synonymous,synonymous DSM - 5,Defination,ClassKind,DepthInKind
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA0, - - Structural developmental anomalies of the nervous system ,LA06.1,- - - - Hypoplasia or agenesis of cerebellar hemispheres,,,"Cerebellar hypoplasia corresponds to underdevelopment of cerebellar structures that can involve the vermis and/or the cerebellar hemispheres from partial to total agenesis. It has been described in the context of various clinical entities: chromosomal anomalies, in utero exposure to toxins and infectious agents, metabolic disorders (disorders of glycosylation and CoQ10 deficiencies), and a wide variety of rare genetic neurological diseases. It can be confined to the cerebellum, or affect other CNS structures: the midbrain (molar tooth syndromes), pons and medulla (ponto-cerebellar hypoplasia), cerebral cortex (lissencephaly cerebellar hypoplasia syndromes).",category,2
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA1," - - Structural developmental anomalies of the eye, eyelid or lacrimal apparatus",LA10,- - - Structural developmental anomalies of ocular globes,,,Any condition caused by failure of the ocular globes to correctly develop during the antenatal period.,category,1
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA1," - - Structural developmental anomalies of the eye, eyelid or lacrimal apparatus",LA10.0,- - - - Microphthalmos,Dysplasia of eye / Hypoplasia of eye / Rudimentary eye,,,category,2
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA1," - - Structural developmental anomalies of the eye, eyelid or lacrimal apparatus",LA11,- - - Structural developmental anomalies of the anterior segment of eye,,,Any condition caused by failure of the anterior segment of the eye to correctly develop during the antenatal period.,category,1
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA1," - - Structural developmental anomalies of the eye, eyelid or lacrimal apparatus",LA11.3,- - - - Aniridia,,,Aniridia is a congenital ocular malformation characterised by the complete or partial absence of the iris. It can be isolated or part of a syndrome (isolated and syndromic aniridia; see these terms).,category,2
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA1," - - Structural developmental anomalies of the eye, eyelid or lacrimal apparatus",LA11.4,- - - - Coloboma of iris,,,"A disease of the eye, caused by trauma or congenital genetic mutation. This disease is characterised by notches or gaps in iris.",category,2
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA1," - - Structural developmental anomalies of the eye, eyelid or lacrimal apparatus",LA11.5,- - - - Congenital corneal opacity,,,A condition caused by failure of the cornea to correctly develop during the antenatal period. This condition is characterised by opacity of the cornea.,category,2
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA1," - - Structural developmental anomalies of the eye, eyelid or lacrimal apparatus",LA12,- - - Structural developmental anomalies of lens or zonula,,,Any condition caused by failure of the lens and zonula to correctly develop during the antenatal period.,category,1
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA1," - - Structural developmental anomalies of the eye, eyelid or lacrimal apparatus",LA12.0,- - - - Coloboma of lens,,,,category,2
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA1," - - Structural developmental anomalies of the eye, eyelid or lacrimal apparatus",LA12.1,- - - - Congenital cataract,,,"Partial or complete opacity on or in the lens or capsule of one or both eyes, impairing vision or causing blindness; typically diagnosed at birth",category,2
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA1," - - Structural developmental anomalies of the eye, eyelid or lacrimal apparatus",LA14,"- - - Structural developmental anomalies of eyelid, lacrimal apparatus or orbit",,,Any condition caused by failure of the eyelid lacrimal apparatus and orbit to correctly develop during the antenatal period.,category,1
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA1," - - Structural developmental anomalies of the eye, eyelid or lacrimal apparatus",LA14.04,- - - - - Congenital ptosis,,,Congenital ptosis is characterised by superior eyelid drop present at birth.,category,3
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA1," - - Structural developmental anomalies of the eye, eyelid or lacrimal apparatus",LA14.05,- - - - - Congenital eyelid retraction,,,,category,3
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA1," - - Structural developmental anomalies of the eye, eyelid or lacrimal apparatus",LA14.12,- - - - - Congenital dacryocele,,,,category,3
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system, BlockL2_LA2, - - Structural developmental anomalies of the ear,LA21,- - - Minor anomalies of pinnae,,,Any condition caused by failure of the pinna to correctly develop during the antenatal period. These conditions are characterised by asymptomatic abnormalities of the visible part of the ear.,category,1
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system, BlockL2_LA2, - - Structural developmental anomalies of the ear,LA22,- - - Structural developmental anomalies of ear causing hearing impairment,,,Any condition caused by the failure of the ear to correctly develop during the antenatal period. These conditions are characterised by hearing impairment.,category,1
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system, BlockL2_LA2, - - Structural developmental anomalies of the ear,LA22.0,- - - - Microtia,,,"Microtia is a congenital malformation of variable severity of the external and middle ear. Both hereditary factors (evidence for familial craniofacial microsomia and patterns suggestive of multifactorial inheritance) and vascular accidents are involved in the etiology of the disease. Specific causative factors also can include maternal rubella during the first trimester of pregnancy. Microtia commonly involves the external canal and middle ear; hence, hearing can be affected. Microtia may present within a spectrum of branchial arch defects (hemifacial microsomia, craniofacial microsomia) or may manifest as an independent malformation. The microtic auricle consists of a disorganised remnant of cartilage attached to a variable amount of soft tissue lobule.",category,2
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system, BlockL2_LA2, - - Structural developmental anomalies of the ear,LA22.1,- - - - Anotia,,,Complete absence of any auricular structures.,category,2
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system, BlockL2_LA2, - - Structural developmental anomalies of the ear,LA24,- - - Accessory auricle,,,A condition caused by development of an auricular appendage during the antenatal period.,category,1
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system, BlockL2_LA3," - - Structural developmental anomalies of the face, mouth or teeth ",LA30,- - - Structural developmental anomalies of teeth and periodontal tissues,,,,category,1
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system, BlockL2_LA3," - - Structural developmental anomalies of the face, mouth or teeth ",LA30.0,- - - - Anodontia,,,"Anodontia is a genetic disorder commonly defined as the absence of all teeth, affecting both, temporary and permanent dentitions, and is extremely rarely encountered in a pure form without any associated abnormalities. Rare but more common than complete anodontia are hypodontia.",category,2
